id	conversation_id	created_at	date	time	timezone	user_id	username	name	place	tweet	language	mentions	urls	photos	replies_count	retweets_count	likes_count	hashtags	cashtags	link	retweet	quote_url	video	thumbnail	near	geo	source	user_rt_id	user_rt	retweet_id	reply_to	retweet_date	translate	trans_src	trans_dest
1426827659095334912	1426711787584458756	2021-08-15 15:46:37 WIB	2021-08-15	15:46:37	+0700	920748289	05kaneda	ranggi arya		@mbahndi Kira2 2 bulan lagi ada vaksinasi dosis 1 gak ya? Kyke bulan2 ini lagi vksinasi dosis ke 2	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/05Kaneda/status/1426827659095334912	False		0								[{'screen_name': 'mbahndi', 'name': 'Ki Samber Edan', 'id': '64622098'}]				
1426827515146891264	1426827515146891264	2021-08-15 15:46:03 WIB	2021-08-15	15:46:03	+0700	118646322	bisniscom	Bisnis.com		Artis Wika Salim dan Komunitas Motor Gede Gelar 1.000 Vaksinasi Gratis  https://t.co/VcwX6N8ry6	in	[]	['https://lifestyle.bisnis.com/read/20210815/226/1429956/artis-wika-salim-dan-komunitas-motor-gede-gelar-1000-vaksinasi-gratis?utm_source=dlvr.it&utm_medium=twitter']	[]	0	0	1	[]	[]	https://twitter.com/Bisniscom/status/1426827515146891264	False		0								[]				
1426827341196632066	1426827341196632066	2021-08-15 15:45:21 WIB	2021-08-15	15:45:21	+0700	358677747	aizatsharnaaz	J E J A T 🕊	{'type': 'Point', 'coordinates': [3.168338, 101.69185]}	I'm at Pusat Vaksinasi Covid-19 WTCKL in Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur  https://t.co/iKjjrqAtAh	in	[]	['https://www.swarmapp.com/c/eTGawexRIYQ']	[]	0	0	0	[]	[]	https://twitter.com/AizatSharnaaz/status/1426827341196632066	False		0								[]				
1426827249945350146	1426827249945350146	2021-08-15 15:45:00 WIB	2021-08-15	15:45:00	+0700	71436318	kompastv	KOMPAS TV		Jerinx melaksanakan vaksinasi Covid-19 dosis pertama di Polda Metro Jaya Minggu (15/8). Kepada wartawan, Jerinx ungkap alasan dirinya menggunakan vaksin jenis Sinovac. Ia mengaku telah berkonsultasi dan berdiskusi panjang dengan dokter ahli Virology hingga akhirnya mau divaksin.  https://t.co/s706phWIP0	in	[]	[]	[]	2	4	7	[]	[]	https://twitter.com/KompasTV/status/1426827249945350146	False		1	https://pbs.twimg.com/amplify_video_thumb/1426818064696287232/img/3YPP7s21Vf8lqgwl.jpg							[]				
1426827197067653124	1426827197067653124	2021-08-15 15:44:47 WIB	2021-08-15	15:44:47	+0700	872803619828932609	lanyalla_update	La Nyalla Update		#Vaksin  #Vaksinasi  #2jutavaksin #Satgas #Kemenkes #Lanyalla #BigData #HerdImmunity #COVID19 #Gempa #Pandemi #BALIHO #baliho  Ini BALIHO ku mana BALIHO mu ? #baliho  https://t.co/XohRtoDVrY  https://t.co/bgzrr2Kdrc  https://t.co/pfzrzkrH8G	in	[]	['https://lanyalla.academy/target-suntik-2-juta-vaksin-sehari-tercapai-ketua-dpd-ri-ajak-masyarakat-dukung-herd-immunity/', 'https://www.instagram.com/p/CSlrv23p9-R/?utm_medium=twitter']	['https://pbs.twimg.com/media/E8yR-OZUYAAyCDE.jpg']	0	0	1	['vaksin', 'vaksinasi', '2jutavaksin', 'satgas', 'kemenkes', 'lanyalla', 'bigdata', 'herdimmunity', 'covid19', 'gempa', 'pandemi', 'baliho', 'baliho', 'baliho']	[]	https://twitter.com/lanyalla_update/status/1426827197067653124	False		1	https://pbs.twimg.com/media/E8yR-OZUYAAyCDE.jpg							[]				
1426827079245570048	1426827079245570048	2021-08-15 15:44:19 WIB	2021-08-15	15:44:19	+0700	732087001600548864	senatorlanyalla	Senator La Nyalla		#Vaksin  #Vaksinasi  #2jutavaksin #Satgas #Kemenkes #Lanyalla #BigData #HerdImmunity #COVID19 #Gempa #Pandemi #BALIHO #baliho  Ini BALIHO ku mana BALIHO mu ? #baliho  https://t.co/AqcPH7nOa9  https://t.co/3leNSprr1b  https://t.co/WdEWv1Gq1i	in	[]	['https://lanyalla.academy/target-suntik-2-juta-vaksin-sehari-tercapai-ketua-dpd-ri-ajak-masyarakat-dukung-herd-immunity/', 'https://www.instagram.com/p/CSlrsWZJjDZ/?utm_medium=twitter']	['https://pbs.twimg.com/media/E8yR-OZUYAAyCDE.jpg']	0	0	1	['vaksin', 'vaksinasi', '2jutavaksin', 'satgas', 'kemenkes', 'lanyalla', 'bigdata', 'herdimmunity', 'covid19', 'gempa', 'pandemi', 'baliho', 'baliho', 'baliho']	[]	https://twitter.com/SenatorLaNyalla/status/1426827079245570048	False		1	https://pbs.twimg.com/media/E8yR-OZUYAAyCDE.jpg							[]				
1426827071041327112	1426827071041327112	2021-08-15 15:44:17 WIB	2021-08-15	15:44:17	+0700	4844627833	baliexpressnews	Koran Bali Express		Wali Kota Denpasar Apresiasi Vaksinasi Massal LDII-Polresta   https://t.co/6NnZFe8bPR	in	[]	['https://baliexpress.jawapos.com/read/2021/08/15/282549/wali-kota-denpasar-apresiasi-vaksinasi-massal-ldii-polresta']	[]	0	0	0	[]	[]	https://twitter.com/baliexpressnews/status/1426827071041327112	False		0								[]				
1426826942314160132	1426826942314160132	2021-08-15 15:43:46 WIB	2021-08-15	15:43:46	+0700	90273739	lnm2024	LNM		#Vaksin  #Vaksinasi  #2jutavaksin #Satgas #Kemenkes #Lanyalla #BigData #HerdImmunity #COVID19 #Gempa #Pandemi #BALIHO #baliho  Ini BALIHO ku mana BALIHO mu ? #baliho  https://t.co/lxCCkuuZP1  https://t.co/mD2Oh8po6H  https://t.co/oOrVQCUPOX	in	[]	['https://lanyalla.academy/target-suntik-2-juta-vaksin-sehari-tercapai-ketua-dpd-ri-ajak-masyarakat-dukung-herd-immunity/', 'https://www.instagram.com/p/CSlroh3HOQG/?utm_medium=twitter']	['https://pbs.twimg.com/media/E8yR-OZUYAAyCDE.jpg']	0	0	0	['vaksin', 'vaksinasi', '2jutavaksin', 'satgas', 'kemenkes', 'lanyalla', 'bigdata', 'herdimmunity', 'covid19', 'gempa', 'pandemi', 'baliho', 'baliho', 'baliho']	[]	https://twitter.com/LNM2024/status/1426826942314160132	False		1	https://pbs.twimg.com/media/E8yR-OZUYAAyCDE.jpg							[]				
1426826925306122241	1426826925306122241	2021-08-15 15:43:42 WIB	2021-08-15	15:43:42	+0700	2781321919	osmanchaidir	𝗢𝘀𝗺𝗮𝗻 𝗕𝗲𝘆 👑		pedulilindungi i ga improve-improve. Scan Barcode ke mall sebelum gelombang dua juga hanya beberapa mall. Belum lagi hasil tes terintegrasi hanya dari tempat pilihan seperti Kimia Farma,dsb.   Sekarang masalah tempat vaksinasi. Kalau cuma sekadar daftar ngunu yo ga usah gae apli-  https://t.co/Pyrfw5GvM9	in	[]	[]	['https://pbs.twimg.com/media/E80bhXVVEAMENHy.jpg']	1	0	0	[]	[]	https://twitter.com/osmanchaidir/status/1426826925306122241	False		1	https://pbs.twimg.com/media/E80bhXVVEAMENHy.jpg							[]				
1426826811573297159	1426826811573297159	2021-08-15 15:43:15 WIB	2021-08-15	15:43:15	+0700	184062934	ap11h	Encik Hafiz 🌐 #TeamTakBalikRaya		Harini cukup 14 hari vaksinasi dose ke-2. Blh blk kg dh ke??	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/ap11h/status/1426826811573297159	False		0								[]				
1426826755319472128	1426826755319472128	2021-08-15 15:43:02 WIB	2021-08-15	15:43:02	+0700	89877164	fajaronline	fajar online		Andi Sudirman Sulaiman Gandeng DMI Sulsel Sukseskan Percepatan Vaksinasi  https://t.co/QyTeDXOWTy	in	[]	['https://ift.tt/3g4rOkI']	[]	0	0	0	[]	[]	https://twitter.com/fajaronline/status/1426826755319472128	False		0								[]				
1426826617230401536	1426826617230401536	2021-08-15 15:42:29 WIB	2021-08-15	15:42:29	+0700	4110696072	memontum_online	Memontum Online		Gubernur Jatim Didampingi Bupati Jombang Pantau Vaksinasi ‘Jelajah Pesantren’ dan Berikan Bantuan  https://t.co/AXEo1STUWO	in	[]	['https://memontum.com/150758-gubernur-jatim-didampingi-bupati-jombang-pantau-vaksinasi-jelajah-pesantren-dan-berikan-bantuan']	[]	0	0	0	[]	[]	https://twitter.com/memontum_online/status/1426826617230401536	False		0								[]				
1426826486133055495	1426716537780465665	2021-08-15 15:41:58 WIB	2021-08-15	15:41:58	+0700	1332366466608365568	cucunyahjmaryam	apaansihh		@apasikau2 @tubirfess ditempatku yang ditimur aja vaksinasi udah jalan walau banyak yg gamau.  Coba dicek-cek mba, kemarin aja ada army (fans bts) buka 10.000 vaksin tapi lupa daerah mana.  kalo ditempatku tuh misal rumah sakit, puskesmas, sama rs polisi juga buka vaksinasi.	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/cucunyahjmaryam/status/1426826486133055495	False		0								[{'screen_name': 'apasikau2', 'name': 'cottoncandy', 'id': '1296262863338659842'}, {'screen_name': 'tubirfess', 'name': 'TUBIRFESS - JUALAN/PROMO CUMA DI LAPAK KHUSUS!', 'id': '865777701671415808'}]				
1426826423055134723	1426826423055134723	2021-08-15 15:41:43 WIB	2021-08-15	15:41:43	+0700	1463360858	info_persis	Persatuan Islam (PERSIS)		Satgas PERSIS Respon Covid-19 Akan Gelar Vaksinasi di 11 Titik   https://t.co/16yablhJqV	in	[]	['https://persis.or.id/satgas-persis-respon-covid-19-akan-gelar-vaksinasi-di-11-titik']	[]	0	2	2	[]	[]	https://twitter.com/info_persis/status/1426826423055134723	False		0								[]				
1426826393061449729	1426826393061449729	2021-08-15 15:41:35 WIB	2021-08-15	15:41:35	+0700	290760970	ibrahimmatisa	🌟Abg Baim✨🇲🇾♥️🇵🇸		Banyak sudah suara NGO yang minta kerajaan PN kaji semula polisi vaksinasi negara. Tapi kerajaan ni kepala batu nak teruskan juga.  Tengok sajalah nanti berapa ramai yg dah divaksin tumbang dan meninggal termasuk frontliners.  https://t.co/oqYtGemSu3	in	[]	['https://www.sinarharian.com.my/article/155720/BERITA/Semasa/Jururawat-hamil-anak-sulung-meninggal-akibat-Covid-19']	[]	1	0	0	[]	[]	https://twitter.com/IbrahimMatIsa/status/1426826393061449729	False		0								[]				
1426826206041690115	1426797479995928580	2021-08-15 15:40:51 WIB	2021-08-15	15:40:51	+0700	1453153543	dji_sam_soe_234	DJI SAM SOE		@DavidWijaya82 Hero yg menyerah thd vaksinasi ya ceritanya😅😅😅	in	[]	[]	[]	1	0	2	[]	[]	https://twitter.com/dji_sam_soe_234/status/1426826206041690115	False		0								[{'screen_name': 'DavidWijaya82', 'name': 'David Wijaya', 'id': '1180541549643304960'}]				
1426826154040643585	1426826151587053568	2021-08-15 15:40:38 WIB	2021-08-15	15:40:38	+0700	3515100082	gojek24jam	GOJEK24JAM		Selain sebagai ajang silaturahmi mitra Gojek, akan ada informasi terbaru mengenai pengenalan vaksin, pentingnya mensukseskan vaksinasi, hiburan Kemerdekaan, dan hadiah menarik yang pastinya bikin lebih seru!	in	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/gojek24jam/status/1426826154040643585	False		0								[]				
1426825991712817153	1426825991712817153	2021-08-15 15:40:00 WIB	2021-08-15	15:40:00	+0700	584835300	gesuriid	Gesuri		Puan: Prokes dan Vaksinasi Penghormatan Tertinggi Bagi Nakes   https://t.co/hXSux9vzTz #pdiperjuangan	in	[]	['https://www.gesuri.id/pemerintahan/puan-prokes-dan-vaksinasi-penghormatan-tertinggi-bagi-nakes-b2c7NZ1Wr']	[]	0	0	0	['pdiperjuangan']	[]	https://twitter.com/GesuriID/status/1426825991712817153	False		0								[]				
1426825934791843843	1426825934791843843	2021-08-15 15:39:46 WIB	2021-08-15	15:39:46	+0700	1279059188501508097	utaracikarang	Polsek Cikarang Utara		Antusias tinggi warga masyarakat ikuti vaksinasi yayasan al-falah Karang Asih vaksinasi sebagai head immunity membentuk kekebalan guna mencegah dan menekan penyebaran covid-19 mendukung program pemerintah dalam percepatan vaksinasi yang merata (15/8/21)  #divhumaspolri #humaspmj  https://t.co/VRYhKN1zBH	in	[]	[]	['https://pbs.twimg.com/media/E80amw9VoAckx8b.jpg']	0	0	0	['divhumaspolri', 'humaspmj']	[]	https://twitter.com/UtaraCikarang/status/1426825934791843843	False		1	https://pbs.twimg.com/media/E80amw9VoAckx8b.jpg							[]				
1426825058085785603	1426825058085785603	2021-08-15 15:36:17 WIB	2021-08-15	15:36:17	+0700	2392460208	jawapos	Jawa Pos		Menteri BUMN dan Dirut BRI Dorong Percepatan Vaksinasi  https://t.co/coWge2cvua	in	[]	['https://radarmalang.jawapos.com/nusantara/15/08/2021/menteri-bumn-dan-dirut-bri-dorong-percepatan-vaksinasi/']	[]	0	0	1	[]	[]	https://twitter.com/jawapos/status/1426825058085785603	False		0								[]				
1426825011717804038	1426825011717804038	2021-08-15 15:36:06 WIB	2021-08-15	15:36:06	+0700	2251383210	ahmadnormaulana	Ahmad Nor Maulana Af		Babel Mulai Vaksinasi Covid-19 Warga Penyandang Disabilitas  https://t.co/CxEQK5IYwU  https://t.co/9b2WmTqa1o	in	[]	['http://dlvr.it/S5gfXX']	['https://pbs.twimg.com/media/E80ZyVbUUAAtB6l.jpg']	0	0	0	[]	[]	https://twitter.com/AhmadNorMaulana/status/1426825011717804038	False		1	https://pbs.twimg.com/media/E80ZyVbUUAAtB6l.jpg							[]				
1426825006735036421	1426811949279453184	2021-08-15 15:36:05 WIB	2021-08-15	15:36:05	+0700	364932958	desikly	Desi		@Ayoe_Miauw Iya bu. Aku swab yg di pramita ga masuk situ. Btw udah vaksinasi moderna?	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/desikly/status/1426825006735036421	False		0								[{'screen_name': 'Ayoe_Miauw', 'name': 'summon herd immunity!! 🇮🇩🇮🇩', 'id': '79481437'}]				
1426824936442630146	1426824936442630146	2021-08-15 15:35:48 WIB	2021-08-15	15:35:48	+0700	1217996995370967040	kedirifess	Kedirifess		monggo ingkang dereng vaksin, nindakaken vaksinasi cah  https://t.co/QpT5njzOIf	in	[]	[]	['https://pbs.twimg.com/media/E80Zt-hVcAAx8t0.jpg']	1	0	1	[]	[]	https://twitter.com/KediriFess/status/1426824936442630146	False		1	https://pbs.twimg.com/media/E80Zt-hVcAAx8t0.jpg							[]				
1426824798659772421	1426823799232630786	2021-08-15 15:35:15 WIB	2021-08-15	15:35:15	+0700	1357292820621520899	mahasiswigenz	mahasiswi genz 겐츠 학생		@muannas_alaidid @jokowi Good. Yuk vaksin dan taati prokes “Vaksinasi Merdeka” @poldametrojaya  https://t.co/jThgL4vPMt	in	[{'screen_name': 'poldametrojaya', 'name': 'polda metro jaya', 'id': '104025363'}]	[]	['https://pbs.twimg.com/media/E80ZlvrVEAEKA9q.jpg']	0	0	0	[]	[]	https://twitter.com/mahasiswigenz/status/1426824798659772421	False		1	https://pbs.twimg.com/media/E80ZlvrVEAEKA9q.jpg							[{'screen_name': 'muannas_alaidid', 'name': 'Muannas Alaidid, SH, CTL', 'id': '1415953428'}, {'screen_name': 'jokowi', 'name': 'Joko Widodo', 'id': '366987179'}]				
1426824769605804032	1426772417876164609	2021-08-15 15:35:08 WIB	2021-08-15	15:35:08	+0700	166014938	dkijakarta	Pemprov DKI Jakarta #VaksinDulu		@rsdnawawi Setiap faskes di Jakarta memiliki kuota vaksinasi harian yang beragam. Untuk itu, kamu dianjurkan untuk mendaftar dan memilih jadwal vaksinasi terlebih dahulu melalui JAKI atau  https://t.co/D8ua2c5vPR.	in	[]	['http://corona.jakarta.go.id/vaksinasi']	[]	0	0	0	[]	[]	https://twitter.com/DKIJakarta/status/1426824769605804032	False		0								[{'screen_name': 'rsdnawawi', 'name': 'Ummu Yasir (Rosdiana Nawawi)', 'id': '753055720766005248'}]				
1426824733589393408	1426824733589393408	2021-08-15 15:35:00 WIB	2021-08-15	15:35:00	+0700	1313381114459820032	poskotaofficial	POS KOTA		Peringati HUT Pramuka Ke-60, Anggotanya di Pandeglang Diharapkan Sukseskan Vaksinasi Masal  Baca Selengkapnya ⬇️  https://t.co/kZsQcOzbCE	in	[]	['https://poskota.co.id/2021/08/15/peringati-hut-pramuka-ke-60-anggotanya-di-pandeglang-diharapkan-sukseskan-vaksinasi-masal']	[]	0	0	0	[]	[]	https://twitter.com/poskotaofficial/status/1426824733589393408	False		0								[]				
1426824665020788737	1426772417876164609	2021-08-15 15:34:43 WIB	2021-08-15	15:34:43	+0700	166014938	dkijakarta	Pemprov DKI Jakarta #VaksinDulu		@rsdnawawi Untuk vaksinasi kedua dapat dilakukan di fasilitas kesehatan dimana saja (area DKI Jakarta).	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/DKIJakarta/status/1426824665020788737	False		0								[{'screen_name': 'rsdnawawi', 'name': 'Ummu Yasir (Rosdiana Nawawi)', 'id': '753055720766005248'}]				
1426824580425949184	1426824580425949184	2021-08-15 15:34:23 WIB	2021-08-15	15:34:23	+0700	1417728189825126404	tsuredyrel	rel²³ 📚 | teume-l here🥂		"moots dari pihak skola kalian diadain vaksinasi gaa? kalau ada, temen"" kalian banyak yg ikutan vaksin ga sih? penasaran"	in	[]	[]	[]	1	0	0	[]	[]	https://twitter.com/tsuredyrel/status/1426824580425949184	False		0								[]				
1426824546871496705	1426824546871496705	2021-08-15 15:34:15 WIB	2021-08-15	15:34:15	+0700	22126902	republikaonline	Republika.co.id		Vaksinasi dosis ketiga ini ditargetkan sebanyak 300 orang SDM kesehatan.  https://t.co/riDGJKB0vm	in	[]	['https://www.republika.co.id/berita/qxvh53380/pemkot-sukabumi-mulai-vaksinasi-dosis-ke-3-sdm-nakes']	[]	0	2	2	[]	[]	https://twitter.com/republikaonline/status/1426824546871496705	False		0								[]				
1426824384640020487	1426824384640020487	2021-08-15 15:33:37 WIB	2021-08-15	15:33:37	+0700	443244630	syahmiisalim	syahmiisalim		Ya betul vaksinasi kita memang semakin mantap dan laju, dan dah buahkan hasil. Tp kita belum menang. Belajarlah drpd kesilapan lalu. Tukar government baru nnt, buatlah lagi elok. Jadi proaktif sikit government. Ni asyik wait and see je susah. Golden time is important.	in	[]	[]	[]	0	0	2	[]	[]	https://twitter.com/syahmiisalim/status/1426824384640020487	False		0								[]				
1426824180138344448	1426824180138344448	2021-08-15 15:32:48 WIB	2021-08-15	15:32:48	+0700	1279059188501508097	utaracikarang	Polsek Cikarang Utara		Dua Barongsai dan Polisi jemput warga door to door ke rumah warga mengajak warga ikut vaksinasi merdeka berani,  Kapolsek Cikarang membuka kegiatan vaksinasi merdeka berani di Klenteng Tek Seng Bio, sebanyak 300 dosis vaksin diberikan agar herd imunity (15/8/21) #divisihumaspolri  https://t.co/egvqQQ4mVe	in	[]	[]	['https://pbs.twimg.com/media/E80ZAwqUUAAzalm.jpg']	0	0	1	['divisihumaspolri']	[]	https://twitter.com/UtaraCikarang/status/1426824180138344448	False		1	https://pbs.twimg.com/media/E80ZAwqUUAAzalm.jpg							[]				
1426824109946667015	1426772417876164609	2021-08-15 15:32:31 WIB	2021-08-15	15:32:31	+0700	166014938	dkijakarta	Pemprov DKI Jakarta #VaksinDulu		@YSatriadinata @JSCLab Atau dapat dilakukan di vaksinasi keliling. Untuk informasi vaksinasi keliling mohon memantau dan mengecek pada media sosial @jsclab. Terima kasih	in	[{'screen_name': 'jsclab', 'name': 'jakarta smart city', 'id': '3105912422'}]	[]	[]	0	0	0	[]	[]	https://twitter.com/DKIJakarta/status/1426824109946667015	False		0								[{'screen_name': 'YSatriadinata', 'name': 'Yudhi Satriadinata', 'id': '1055295873054167040'}, {'screen_name': 'JSCLab', 'name': 'Jakarta Smart City', 'id': '3105912422'}]				
1426823992128638978	1426772417876164609	2021-08-15 15:32:03 WIB	2021-08-15	15:32:03	+0700	166014938	dkijakarta	Pemprov DKI Jakarta #VaksinDulu		@YSatriadinata Untuk vaksinasi melalui fasilitas kesehatan milik Pemprov DKI dibuka hanya pada hari senin hingga jum'at. Apabila stock vaksin kosong harap mendaftar ulang pada Aplikasi JAKI dilokasi yang masih terdapat kuota vaksin.	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/DKIJakarta/status/1426823992128638978	False		0								[{'screen_name': 'YSatriadinata', 'name': 'Yudhi Satriadinata', 'id': '1055295873054167040'}]				
1426823891603714059	1426159657475743750	2021-08-15 15:31:39 WIB	2021-08-15	15:31:39	+0700	78847590	mrtjakarta	MRT Jakarta		@immafangurl_ Hai, Kak. Kakak bisa menggunakan surat hasil pemeriksaan medis/ surat keterangan dokter yang menyatakan kontraindikasi dilakukan vaksinasi Covid-19. Terima kasih.	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/mrtjakarta/status/1426823891603714059	False		0								[{'screen_name': 'immafangurl_', 'name': 'jaski', 'id': '1207508626870398978'}]				
1426823807222747138	1426716537780465665	2021-08-15 15:31:19 WIB	2021-08-15	15:31:19	+0700	549202671	nanonkoorapat	Naaa		@apasikau2 @tubirfess Waktu awal vaksinasi buat umun emang susah banget dapet vaksin, rebutan banget. Saya juga sampe dapet di kota lain karena di kota sendiri susah banget. Untungnya makin sini makin banyak yang buka kok, malah pak rtnya datangin rumah satu² buat nawarin vaksin. Yuk cari info lg☺	in	[]	[]	[]	0	0	0	[]	[]	https://twitter.com/nanonkoorapat/status/1426823807222747138	False		0								[{'screen_name': 'apasikau2', 'name': 'cottoncandy', 'id': '1296262863338659842'}, {'screen_name': 'tubirfess', 'name': 'TUBIRFESS - JUALAN/PROMO CUMA DI LAPAK KHUSUS!', 'id': '865777701671415808'}]				
1426823786750386184	1426817542664769538	2021-08-15 15:31:14 WIB	2021-08-15	15:31:14	+0700	2556381722	eilaeinas7	إِلَهِ النَّاسِ		@Khairykj Progrem walk in vaksinasi boleh tak ubah sikit, hadkan jumlah mereka yg dtg &amp; kalau boleh asingkan tarikh/hari dgn pkerja warga asing dgn pnerima melalui temujanji dri Mysejahtera. Jangan campur spt aper yg berlaku di Dewan Jubli Intan di Tangkak spt baru² ni.Sgt² crowded.	in	[]	[]	[]	1	0	1	[]	[]	https://twitter.com/EilaEinas7/status/1426823786750386184	False		0								[{'screen_name': 'Khairykj', 'name': 'Khairy Jamaluddin 🇲🇾🌺', 'id': '18901882'}]				
1426823684656812040	1426823680357634048	2021-08-15 15:30:50 WIB	2021-08-15	15:30:50	+0700	153407983	pdi_perjuangan	PDI Perjuangan		Muhlis: Tujuan vaksinasi ini untuk mendekatkan pelayanan dalam rangka akselerasi vaksinasi.  “Tujuan kegiatan ini untuk mendekatkan pelayanan dalam rangka akselerasi vaksinasi di Provinsi Banten,” ujar Muhlis, Ketua DPRD Provinsi Banten.  #PDIPerjuangan  #SolidBergerak	in	[]	[]	[]	0	0	1	['pdiperjuangan', 'solidbergerak']	[]	https://twitter.com/PDI_Perjuangan/status/1426823684656812040	False		0								[]				
1426823682748391424	1426823680357634048	2021-08-15 15:30:49 WIB	2021-08-15	15:30:49	+0700	153407983	pdi_perjuangan	PDI Perjuangan		Hal ini untuk mendukung program pemerintah untuk penanggulangan pandemi covid 19. Sekaligus untuk percepatan vaksinasi nasional menuju Indonesia sehat.  #PDIPerjuangan  #SolidBergerak	in	[]	[]	[]	1	0	1	['pdiperjuangan', 'solidbergerak']	[]	https://twitter.com/PDI_Perjuangan/status/1426823682748391424	False		0								[]				
1426823680357634048	1426823680357634048	2021-08-15 15:30:49 WIB	2021-08-15	15:30:49	+0700	153407983	pdi_perjuangan	PDI Perjuangan		PDI Perjuangan Banten Kembali Gelar Vaksinasi Massal Gratis Bagi Warga Masyarakat.  Dalam memperingati HUT RI ke 76 PDI Perjuangan Provinsi Banten menggelar vaksinasi Covid-19 gratis untuk masyarakat di Kecamatan Panongan, Kabupaten Tangerang.  #PDIPerjuangan #SolidBergerak  https://t.co/zfUflBd8yb	in	[]	[]	['https://pbs.twimg.com/media/E80Ykf-VIAUpZTz.jpg', 'https://pbs.twimg.com/media/E80YkzrUcAMj4Qk.jpg']	1	0	3	['pdiperjuangan', 'solidbergerak']	[]	https://twitter.com/PDI_Perjuangan/status/1426823680357634048	False		1	https://pbs.twimg.com/media/E80Ykf-VIAUpZTz.jpg							[]				
1426823608551100420	1426823608551100420	2021-08-15 15:30:32 WIB	2021-08-15	15:30:32	+0700	958188936752381952	humas_korbrimob	HUMAS KORPS BRIMOB		Personel Detasemen Gegana Satuan Brimob Polda Jambi Melaksanakan Kegiatan Pengamanan Vaksinasi Masal di Mako Polairud Jambi.  #Brimobuntukindonesia🇲🇨 #PoldaJambi #Satbrimobpoldajambi @anangrevandoko88 @nadi_chaidir @humasbrimobjambi @humas_korps_brimob  https://t.co/rCe9IDXNcb	in	[]	[]	[]	0	0	0	['brimobuntukindonesia', 'poldajambi', 'satbrimobpoldajambi']	[]	https://twitter.com/Humas_korbrimob/status/1426823608551100420	False		1	https://pbs.twimg.com/ext_tw_video_thumb/1426823250575642625/pu/img/nILuc4aAT_LETRHm.jpg							[]				
1426823484433309696	1426823484433309696	2021-08-15 15:30:02 WIB	2021-08-15	15:30:02	+0700	2340155395	suaradotcom	suaradotcom		Vaksinasi dosis kedua untuk mahasiswa, alumni, dan masyarakat umum  https://t.co/5NJjgH2Wx8	in	[]	['https://sulsel.suara.com/read/2021/08/15/152353/alumni-unhas-ajak-masyarakat-lawan-hoaks-vaksin?utm_source=twitter.dlvrit&utm_medium=twitter&utm_campaign=suaradotcom']	[]	0	0	0	[]	[]	https://twitter.com/suaradotcom/status/1426823484433309696	False		0								[]				
1426823454767075332	1426823454767075332	2021-08-15 15:29:55 WIB	2021-08-15	15:29:55	+0700	185987138	allexseah	Allex Seah	{'type': 'Point', 'coordinates': [2.2296659, 102.2235323]}	PERHATIAN!!! 请注意!!! Melaka masih belum capai kadar vaksinasi lengkap 50% populasi dewasa 马六甲还没有达到50巴仙成人人口接种疫苗。 #KerajaanPNGagal #失败的国盟政府 #AllexSeah #PakatanHarapan @ Pusat Khidmat DAP DUN Kesidang民主行动党格西当州选区服务中心  https://t.co/MsTFRVqwfK	zh	[]	['https://www.instagram.com/p/CSlqC8slyLx/?utm_medium=twitter']	[]	0	0	0	['kerajaanpngagal', '失败的国盟政府', 'allexseah', 'pakatanharapan']	[]	https://twitter.com/allexseah/status/1426823454767075332	False		0								[]				
1426823407786622980	1426821356218245121	2021-08-15 15:29:44 WIB	2021-08-15	15:29:44	+0700	1374016322716065794	tedhilbert	Ted		@kompascom Pemerintah harus menghentikan vaksinasi penyintas covid, itu adalah pemborosan vaksin yang terbatas dan tanpa manfaat apapun. Dan menyebabkan orang lain meninggal karena tidak mendapatkan vaksin tepat waktu. Harus ikuti panduan WHO dan imunologi dasar!!!  https://t.co/ymhvMqBleg	in	[]	['https://www.who.int/publications/i/item/WHO-2019-nCoV-Sci_Brief-Natural_immunity-2021.1']	[]	0	0	0	[]	[]	https://twitter.com/TedHilbert/status/1426823407786622980	False		0								[{'screen_name': 'kompascom', 'name': 'Kompas.com', 'id': '23343960'}]				
1426823278740402180	1426823278740402180	2021-08-15 15:29:13 WIB	2021-08-15	15:29:13	+0700	42561847	iaridlo	Ilham Akhsanu Ridlo		Semua akan vaksinasi pada waktunya, kecuali yang tidak dapat akses dan jatah vaksin.  https://t.co/aSB1Y1x7sF	in	[]	[]	['https://pbs.twimg.com/media/E80YNSVVUAU2R-X.jpg']	0	0	5	[]	[]	https://twitter.com/iaridlo/status/1426823278740402180	False		1	https://pbs.twimg.com/media/E80YNSVVUAU2R-X.jpg							[]				
